Data,name,mobile,sentiment_score
"A Kornet missile fell on a building in one of the Galilee settlements and burned                                                                                                                  @ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-27 20:56:10+00:00,0.4473684210526316
"This is how The Yemeni Navy Commander 🇾🇪 warned the ships that tried to support the terrorists 🇮🇱🐖 to commit genocide in Gaza

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-01-27 20:49:21+00:00,0.484375
"✅ مؤرخ إسرائيلي:

📍منذ اليوم الذي ظهرت فيه الصهيونية، كان من الواضح أنهم سيطردون السكان الأصليين من الأرض بالقوة، ولم يكن هذا مجرد استحواذ على الأرض بطريقة الاستعمار الكلاسيكي حيث جاء المستوطنون لفرض أنفسهم على السكان الأصليين!

🆔 @Baridmedia",374943925,2024-01-27 20:28:30+00:00,0.5
Insha Allah,6924429140,2024-01-27 19:16:50+00:00,0.5
"**You don’t have** **half the balls you Zionist Cowards! No Anesthesia No Painkillers, Burns all over her hands and her face and yet, she doesn’t even Notice. This is what “Palestinians are Made Of!” This is what the Bravery of a Palestinian Child is! They are my Heroes! They are the real “People of GOD!”
****T.me/ExposingZionist**    **
 
Death to all Zionist Jews and Zionist Christians, specially the ones in the White House.** **T.me/SatanicJew****
🇵🇸🙏🏻 ****T.me/GodBlessPalestine** 🙏🏻🇵🇸",169657243,2024-01-27 19:16:48+00:00,0.49586776859504134
Assalomu alaykum Uka sizdanmisiz?,6481345993,2024-01-27 19:06:18+00:00,0.5
Allox jazosini bersin bu yaxudiylarni.nima xoxlayotgani oʻzlari bilmaydi qiyomatda allox jazosini taxlab quyibdi.Quronda ham yozilgan.,6684591832,2024-01-27 19:05:09+00:00,0.5
Raxmat,6684591832,2024-01-27 19:03:56+00:00,0.5
Falastin allox siz bilan.alloxdan yordam suraymiz sizga.,6684591832,2024-01-27 19:03:10+00:00,0.5
💬 **T.me/Powerfuliranians** 💬,169657243,2024-01-27 18:52:56+00:00,0.5
,169657243,2024-01-27 18:49:05+00:00,0.0
,169657243,2024-01-27 18:49:05+00:00,0.0
,169657243,2024-01-27 18:49:05+00:00,0.0
**THE LAST PROPHET OF GOD!**,169657243,2024-01-27 18:49:04+00:00,0.5
,169657243,2024-01-27 18:49:04+00:00,0.0
,169657243,2024-01-27 18:49:04+00:00,0.0
,169657243,2024-01-27 18:49:04+00:00,0.0
,169657243,2024-01-27 18:49:04+00:00,0.0
,169657243,2024-01-27 18:49:04+00:00,0.0
"**🎥 Even Hollywood Stars are Starting to “Speak Out” on 🇵🇸 
Palestinian Genocide by Israel.

****https://youtu.be/MmrCAjhn0FM**",169657243,2024-01-27 18:46:54+00:00,0.4827586206896552
https://www.instagram.com/reel/C2eJca_tQAf/?igsh=MTdjd3o1aWs2cGx1ZA==,6743192263,2024-01-27 17:54:40+00:00,0.5
https://youtube.com/shorts/CyTE-Y3wFVg?si=DSn_4zBUdUGh3OPp,5210545408,2024-01-27 17:52:41+00:00,0.5
"https://t.me/share_on_bot?start=052bc8bd858de2a1

Read and get a chance to earn $tREAD and $TON! 
A bride says she was told she'd have to pay extra for dress fabric that matched her skin tone even though white and 'nude' options were free",1605780038,2024-01-27 17:32:46+00:00,0.5106382978723404
😈 **T.me/SatanicJew** 😈🇮🇱,169657243,2024-01-27 17:28:52+00:00,0.5
"**Fvck You Israel & US For Killing Children, You Genocidal Bastards!**",169657243,2024-01-27 17:26:33+00:00,0.4411764705882353
proflmda gurpa bor qoshlamiz,6859869403,2024-01-27 16:57:04+00:00,0.5
"🤡🤡🤡The circus of the chabad boys keeps going ""Facts"" - Tom MacDonald (feat. Ben Shapiro)",2024491846,2024-01-27 16:41:46+00:00,0.525
"**#Watch**** 📹

❗️ Scenes of a number of enemy aircraft that were captured from the Al-Qassam Mujahideen in Gaza City.


⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-27 16:39:52+00:00,0.4928571428571429
BYO CHAT GOO ZOR OYIN OTKAZVOMIZ🌺,6687520078,2024-01-27 16:18:11+00:00,0.5
And thanks for all can help,5006285913,2024-01-27 15:56:20+00:00,0.5
ok,2024491846,2024-01-27 15:51:55+00:00,0.5
This for people work in Palestine,5006285913,2024-01-27 15:51:18+00:00,0.5833333333333334
Alhamdullah,5006285913,2024-01-27 15:51:06+00:00,0.5
what is this about?,2024491846,2024-01-27 15:50:51+00:00,0.5
"hello, thx good , you?",2024491846,2024-01-27 15:50:47+00:00,0.5714285714285714
I will ask my parents to adopt them all 😭,2024491846,2024-01-27 15:50:35+00:00,0.5
https://www.instagram.com/me_stor20?igsh=MXExcTVmc3pjZ3cyYg%3D%3D&utm_source=qr,5006285913,2024-01-27 15:45:40+00:00,0.5
I hope for all to support this page in instagram,5006285913,2024-01-27 15:45:37+00:00,0.55
How are u,5006285913,2024-01-27 15:45:09+00:00,0.5
Hello,5006285913,2024-01-27 15:45:03+00:00,0.5
"💔🇵🇸Los bebés sobrevivieron a miles de muertes trágicas, fueron alcanzados por bombas #israelíes, pero Dios salvó a los bebés... sobrevivieron al rublo del hormigón de los bombardeos #israelíes en sus casas en #Gaza

""Ellos llaman al mundo todo el tiempo, ¿alguien quiere secarse las lágrimas?, ¿alguien puede abrazarlos?, tienen frío, tienen hambre, todo el día pasan por situaciones mortales, las bombas caen cerca de ellos, ¿alguien escucha sus voces?

💔🇵🇸Babies survived thousands of tragic deaths, they were hit by #Israeli bombs, but God saved the babies...they survived the concrete ruble of #Israeli bombings 
💔🇵🇸 الأطفال نجوا من آلاف الوفيات المأساوية، أصيبوا بالقنابل #الإسرائيلية، لكن الله أنقذ الأطفال ... لقد نجوا من الركام الخرساني للقصف #الإسرائيلي في 
التسعينيات

@iminocentchildrenpalestine💔🇵🇸",-1001666243069,2024-01-27 15:43:25+00:00,0.4965277777777778
"We congratulate our brothers, The Yemeni Armed Forces 🇾🇪 for another achievement in reducing the genocide in Gaza by destroying the zionist entity who try to supply oil to the terrorist 🇮🇱🐖 in the occupied land of Palestine

Shalom 👌

[Telegraph Page](https://telegra.ph/Resistance-Movement-Part-2-01-17)",-1001666243069,2024-01-27 14:56:59+00:00,0.51
"⚡Palestinian ambassador tells the bbc straight that an occupying power does not have the right to defend themselves 👏👏

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-27 13:53:28+00:00,0.5217391304347826
"Islamic Jihad Movement:

The announcement by the American administration and some Western governments, such as Canada, Finland, and others, to stop funding UNRWA represents actual participation in the war of extermination waged by the occupying entity against our Palestinian people.

The timing of the announcement of the cessation of funding, coinciding with the issuance of the decisions of the International Court of Justice that the enemy committed a war of genocide against our people in Gaza, is a clear indication of the intention of these countries to punish the Palestinian people for their resistance to the crimes committed by the enemy against them.

We warn that harming UNRWA will have serious consequences in the entire region.

We affirm that all attempts to liquidate our cause will fail thanks to the steadfastness and resistance of our people.


@Muslimresistance
@MuslimResistanceGC",5888626295,2024-01-27 13:45:09+00:00,0.48344370860927155
"🇺🇸  Texan farmers join the fight.

UPD: the footage is allegedly from Germany.

@TexasvsUSA",6971879311,2024-01-27 13:16:20+00:00,0.5
Nice thx 🙏 is Not the Song :(,2024491846,2024-01-27 13:08:43+00:00,0.4444444444444444
"Ok, you can use AHA music finder extension on your Microsoft Edge",462576330,2024-01-27 13:02:16+00:00,0.5
"Hey, Thank you so much 🙌",2024491846,2024-01-27 13:01:18+00:00,0.5714285714285714
"Silent Streets
山冈晃 (AKIRA YAMAOKA)

YouTube full album",462576330,2024-01-27 13:00:37+00:00,0.55
"⚡️Hamas: ""We received with strong condemnation the statement of the Commissioner-General of UNRWA terminating the contracts of a number of agency employees based on Zionist allegations"".

⚡️Hamas: ""We strongly condemn the statement’s description of our people’s resistance as “terrorism” because it is not the role of UNRWA to announce political positions on the conflict"".

⚡️Hamas: ""The agency’s call to release prisoners held by the resistance is interference in what does not concern it and is not within its authority"".

⚡️Hamas: ""It is clear that UNRWA has been subjected to blackmail by countries that support Zionist terrorism under the pretext of continued financial support"".

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-27 12:20:32+00:00,0.5076335877862596
"#Urgent 🔥🔥🔥
Earth-shattering news 🔴🔴

General Heifer Henry, commander of the British Special Tasks Battalion specialized in releasing kidnappers, was killed yesterday in #Gaza while they were trying to enter a fake tunnel set up for them by #Al-Qassam in Al-Shati Camp in #Gaza                                                                                                                                                                             @ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-27 11:46:49+00:00,0.4722222222222222
"Does someone know the Song ? 

My Shazam App can Not find it",2024491846,2024-01-27 11:42:18+00:00,0.5
"**Countries Vs Their Empires 🤔
****@Resistancetoast****
****@Al_Qassam_Toast**",2024491846,2024-01-27 11:42:17+00:00,0.5
"Exclusive photos of the British ship burning with oil in the Gulf of Aden in the hands of the Houthis 😎
The Izdihar guard was unable to protect her or extinguish the fire until after 13 hours of flames",-1001950217998,2024-01-27 11:38:03+00:00,0.47435897435897434
"(And the true promise has drawn near)

When the Mongols occupied the Abbasid state and its cities began to fall one after another, they committed hideous massacres and killed more than 800 thousand Muslims from the people of #Baghdad alone in 40 days!!

Some people thought that #Islam was over!!
The percentage of Muslim victory was 1 in a million.
The Mongol king dies and a fierce civil war erupts in the Mongol capital. Most of the Mongol army withdraws from Muslim countries to their country to fight the civil war in their capital, leaving a small number of their armies in the Muslim lands.
This small number suffered its first defeat in #Gaza and after only a few years came the great victory in the Battle of Ain Jalut in northern Palestine, and the Mongols were defeated in a terrible defeat at the hands of the leader Qutuz, may God have mercy on him.

🔻 America and its fleets were present in the region to protect Israel. It may be that the American war #and its harbingers, which began after the defeat of #Trump and finally the events of #Texas, will force the American army to withdraw its fleets and armies from the region sooner or later, and the occupation will leave Israel alone facing a great vacuum. ..

What a similar night to yesterday.
It is God's decrees in the events of the universe                                                                                                                                                       @ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-27 11:35:21+00:00,0.5074906367041199
"حتما ببینید | تودهنی سنگین دکتر مریم فرنسوآ به لجن پراکنی رسانه‌های غربی
@BisimchiMedia",374943925,2024-01-27 11:14:57+00:00,0.5
"A Palestinian child continues to sell despite the heavy rain and extreme cold in order to support his family
@ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-27 10:57:28+00:00,0.5
"⚡Hunger crises continues in Gaza and the US decided to STOP AID to one of the only organizations trying to bring in food

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-27 10:46:12+00:00,0.5
"💝**join me**☺️
👉 [Islam path of life](https://t.me/Islam_path_of_life)",6639058272,2024-01-27 10:45:56+00:00,0.5
"عکس های خانوادگی در غزه
@BisimchiMedia",374943925,2024-01-27 10:45:46+00:00,0.5
"جنایتی دیگر از صهیونیست‌های حرامی

ناهد برباخ ۱۳ ساله با یک پرچم سفید به بیرون رفت تا بررسی کند که آیا جاده‌ای برای خروج با خانواده اش امن است یا خیر.

او با پرچم سفید توسط صهیونیست‌ها شهید شد

 برادرش رامیز برای نجات او شتافت و او نیز مورد اصابت گلوله قرار گرفت و به شهادت رسید 

@BisimchiMedia",374943925,2024-01-27 10:42:53+00:00,0.5
"**#Statement**** 🔊

❗️Israeli Finance Minister Bezalel Smotrich, in a recent statement, remarked: 

****“Judges in The Hague concerned about the situation of Gazans are invited to ask countries around the world to open their doors and assist in the reception and rehabilitation of Gazans.""****

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-27 10:38:19+00:00,0.49528301886792453
"💝**join me**☺️
👉 [Islam path of life](https://t.me/Islam_path_of_life)",6639058272,2024-01-27 10:34:55+00:00,0.5
"⚡️Sources for Al-Mayadeen: The targeted British ship was carrying special fuel for Israeli warplanes

⚡️Sources for Al-Mayadeen: Two British and American protection and insurance ships were accompanying the British ship on its sea course.

⚡️Sources for Al-Mayadeen: As the Yemeni forces approached and clashed with the two protection ships, they fled and left the British cargo ship to its fate.

@AIQUDSNOW
@BUBAIDATALKS",6126850845,2024-01-27 10:31:48+00:00,0.5142857142857142
"ترک جلسه توسط دیپلمات ها حین سخنرانی نماینده رژیم صهیونیستی در شورای امنیت سازمان ملل
@BisimchiMedia",374943925,2024-01-27 10:27:47+00:00,0.5
"**❗️Boycott of Israeli-Linked US brands __boosting local businesses__ in Middle East.

❗️Bloomberg reported on Friday that many prominent Western brands have experienced a loss of customers and a decline in profits as a result of boycott campaigns in the Middle East, which target companies supporting Israel in the Gaza conflict as consumers in Muslim-majority countries have shunned Starbucks, McDonald’s, and Coca-Cola, among other brands. **

**⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-27 10:26:18+00:00,0.4875
https://t.me/BUBAIDATALKS,6126850845,2024-01-27 10:22:02+00:00,0.5
"#GazaResilient: There is no imposed circumstance that can strip the humanity of the people of Gaza from them.                                                                                                                @ME_Corridors
@Al_Qassam_Toast",-1001950217998,2024-01-27 10:16:25+00:00,0.5
"**❗️The report said Russia and China are designing and testing anti-space weapons to “deny, disrupt or destroy satellites and space services. China is also developing – and may soon launch – a ground-based laser capable of damaging and not just temporarily blinding US satellite sensors, he said. “They often cover up or hide these activities to avoid international condemnation,” according to the report, which is titled “Competing in Space” and will be released on Thursday.

❗️ It said China's Shijian 17 has a robotic arm to capture other satellites, while Russia ""has deployed several orbital anti-satellite prototypes in Low Earth Orbit,"" including Cosmos models 2504, 2519 and 2536 to ""test kinetic kill capabilities.""

❗️ One of the Cosmos models tested its anti-satellite weapons capabilities in 2019 “by ejecting an object near a Russian satellite,” he said.

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-27 09:46:46+00:00,0.4951219512195122
"Content like this will be rejected and the one who post it will be muted/removed.

We don't need a cheap provocation like this",462576330,2024-01-27 09:36:42+00:00,0.48
"**#Breaking**** 🚨

❗️South African Foreign Minister Naledi Pandor, commenting on the International Court of Justice's (ICJ) provisional ruling, stated that a ceasefire is essential for the order to be effective.

❗️She emphasized her desire for a ceasefire, indicating that without it, the ICJ's directives would not be fully implementable.

❗️“I believe that in exercising the order, there would have to be a ceasefire; without it, the order doesn't actually work. I would have wanted a ceasefire,” she said.

⚡️⚡️ Don't Stop talking about Palestine 🇵🇸 and Yemen 🇾🇪

🔻 ****@MuslimResistance****
🔻****@MuslimResistanceGC****
🔻 ****@RedArrowResistance**",5888626295,2024-01-27 09:34:29+00:00,0.5034013605442177
